"id";"cod_produto";"nome";"marca";"preco_custo";"preco_venda";"data_entrada";"fornecedor";"quantidade";"lucro_porcentagem";"lucro_real"
342;"884420987376";"CARTUCHO 92 5.5ml PRETO";"HP";55;83;"12/04/2017";"TESTE";2;50.90909090909091;28.0
262;"7898939561876";"MOUSE PAD ";"NEW LINK";15;28;"05/04/2017";"TESTE";0;86.66666666666667;13.0
319;"7895546011176";"MICROFONE  MDC-201";"HARMONICS";36.30;78;"18-07-2017";"TESTE";0;114.87603305785126;41.7
221;"7898594127943";"SWITCH 5 PORTAS";"KNUP";38;65;"11-07-2017";"TESTE";0;60.0;18.0
275;"7899382601836";"CABO HDMI Y 2 SAIDAS";"SUKRAM";25;58;"05/04/2017";"TESTE";0;132.0;33.0
234;"7898562611481";"REPETIDOR DE INTERNET";"NEW LINK";78;145;"04-01-2018";"TESTE";0;85.8974358974359;67.0
189;"6918061179655";"CONTROLE USB P/ PC";"FOYU";14;42;"29-11-2018";"TESTE";0;80.95238095238095;17.0
268;"CABO20175500PS3";"CABO P/PS3 x RCA";"IMPORTADO";33;55;"05/04/2017";"TESTE";0;66.66666666666666;22.0
236;"7899838805597";"CARREGADOR PORTATIL  GRANDE";"MULTILASER";65.00;97;"  -  -    ";"TESTE";0;49.23076923076923;32.0
246;"7899739226637";"ALICATE DE CRIMPAR RJ45/RJ11";"SNAUZER";18;36;"05/04/2017";"TESTE";0;100.0;18.0
252;"RA5523213MD";"ANTENA GRANDE P/  ROTEADOR G1-81";"IMPORTADO";38;68;"05/04/2017";"TESTE";0;78.94736842105263;30.0
52;"";"BATERIA 2016 LITIO 3V ";"5BP";1.15;2.50;"18/03/2017";"TESTE";-2;132.55813953488374;2.85
274;"7899382601676";"CABO DE DADOS USB x PARALELO";"X5 TECH";45;72;"  -  -    ";"TESTE";0;66.66666666666666;30.0
200;"7897408603338";"EXTENSÃO  ELÉTRICA 5MTS";"TECHNA";17;33;"27-06-2019";"TESTE";0;73.68421052631578;14.0
321;"HUBRJ111800";"HUB  RJ11 5 SAIDAS";"IMPORTADO";8.60;18;"11/04/2017";"TESTE";1;109.30232558139537;9.4
318;"7898594122689";"PEN DRIVE OTG";"SANDISK";28;45;"11/04/2017";"TESTE";0;60.71428571428571;17.0
267;"7968532225328";"CAPA P/ TABLET";"VERDE";22;45;"05/04/2017";"TESTE";0;104.54545454545455;23.0
283;"7899471896488";"CONTROLE P/ AR CONDICIONADO UNIVERSAL";"MXT";25;45;"  -  -    ";"TESTE";0;28.57142857142857;10.0
300;"7898506461936";"TOMADA ADAPTADOR  4 SAIDAS";"MULTILASER";17.70;28;"11/04/2017";"TESTE";1;58.192090395480236;10.3
331;"884420987468";"CARTUCHO 60 6.5ml COLORIDO";"HP";86.6;127;"  -  -    ";"TESTE";0;41.9753086419753;34.0
286;"6904827607043";"MOUSE USB ROSA";"OPTICAL";8;15;"09/04/2017";"TESTE";0;87.5;7.0
264;"8712512639112";"MOUSE PAD ";"LIFE TIME";3;8;"  -  -    ";"TESTE";0;166.66666666666669;5.0
253;"6952886000107";"ANTENA EXTERNA LOCAL";"LX";4;8;"05/04/2017";"TESTE";1;100.0;4.0
276;"7898563931885";"WEB CAM ";"NEW LINK";25;58;"05/04/2017";"TESTE";0;132.0;33.0
289;"7899441501428";"JOGO DE CHAVE CATRACA C/ 50 PÇS";"SQ";30;84;"  -  -    ";"TESTE";0;180.0;54.0
287;"2013112320957";"CABO DVD RCA";"MISAKI";2.50;8;"  -  -    ";"TESTE";1;220.00000000000003;5.5
295;"6970477260068";"CARREGADOR DE PILHA";"UFREE";13;38;"14-02-2020";"TESTE";0;192.30769230769232;25.0
259;"6978990026055";"CABO HDMI 5MTS REVESTIDO C/ MALHA";"IMPORTADO";10;32;"04-05-2019";"TESTE";0;72.72727272727273;16.0
330;"884420987413";"CARTUCHO 75 5.5ml COLORIDO";"HP";78;108;"18-07-2019";"TESTE";0;38.46153846153847;30.0
193;"7898458702842";"CONTROLE P/ PC JS030";"MULTILASER";27;63;"06-06-2020";"TESTE";0;66.66666666666666;18.0
272;"7893141592052";"CABO VGA Y 2 SAIDAS";"SKY";12;25;"05/04/2017";"TESTE";2;108.33333333333333;13.0
241;"7898563935678";"CARREGADOR DE PILHA E BATERIA";"MOX";31;58;"18-08-2021";"NI HAO";0;84.61538461538461;22.0
243;"7898563935685";"CARREGADOR C/ 4 PILHA 2A";"MOX ";48.7;75;"09-07-2021";"TESTE";0;71.05263157894737;27.0
231;"7896637647137";"SWITCH 8 PORTAS ";"INTELBRAS";56;86.00;"26-04-2021";"TESTE";0;63.62252663622526;33.44
240;"6233214875926";"CHAVE SELETORA RCA";"KNUP";13;27;"  -  -    ";"TESTE";0;107.6923076923077;14.0
256;"6927982412178";"CABO HDMI C/ ADAPTADORES";"IMPORTADO";11;25;"  -  -    ";"TESTE";0;127.27272727272727;14.0
192;"7898594120098";"CONTROLE P/PLAY 3";"KNUP";35;95;"24-02-2020";"TESTE";0;72.72727272727273;40.0
324;"885631033616";"CARTUCHO 122 XL COLOR";"HP / DANIEL";112;155.00;"16-02-2022";"TESTE";2;38.392857142857146;43.0
244;"7898605603282";"ALICATE DE CRIMPAR RJ45";"LELONG";18;36;"29-05-2018";"TESTE";0;44.0;11.0
249;"7898464735841";"FERRO DE SOLDA 30W";"BRASFORT";20;36;"06-11-2020";"TESTE";0;126.66666666666666;19.0
216;"8806084974501";"CELULAR LG B220";"MELO/ANDRÉ";80;135.0;"08-06-2022";"TESTE";0;125.80645161290323;78.0
265;"7899838800349";"CONVERSOR VGA x HDMI  WL280";"MULTILASER";87;145;"05/04/2017";"TESTE";0;66.66666666666666;58.0
291;"17898635101700";"CARREGADOR INOVA IN-G12";"INOVA";7.50;19;"  -  -    ";"TESTE";0;153.33333333333334;11.5
298;"7898554602190";"MULTIMETRO ANALOGICO YX-360TR E-B";"HYX";25;38;"11/04/2017";"TESTE";0;52.0;13.0
206;"7898939560725";"FONE DE  OUVIDO P/ PC HIGH  TONE";"NEW LINK";9;16;"  -  -    ";"TESTE";0;77.77777777777779;7.0
333;"886112694562";"CARTUCHO 670 AMARELO";"HP";37;58;"  -  -    ";"TESTE";1;54.83870967741935;17.0
309;"619659032678";"PEN DRIVE 2GB";"SANDISK";10;18;"11/04/2017";"TESTE";0;80.0;8.0
266;"6905790100500";"CABO VGA DE 5mts";"HIGH SPEED";15;30;"  -  -    ";"TESTE";0;86.66666666666667;13.0
281;"h002e8712934";"MODEM ADSL ZXDSL 831 V3";"ZTE";20;55;"06/04/2017";"TESTE";0;175.0;35.0
350;"7896637640565";"CELUAR RURAL 1 CHIP  CF 400";"INTELBRAS";160;285;"  -  -    ";"TESTE";0;78.125;125.0
279;"7898946991604";"MODEM ADSL  DSL-2500E";"DLINK";28;85;"  -  -    ";"TESTE";0;203.57142857142856;57.0
341;"884420987338";"CARTUCHO 22 COLORIDO  6ml";"HP";85;125;"  -  -    ";"TESTE";0;47.05882352941176;40.0
280;"h45be1k06878";"MODEM ADSL ZXDSL 831 V2";"ZTE";34;85.00;"20-03-2018";"TESTE";0;120.58823529411764;41.0
353;"7898506462117";"ROTEADOR 600mbps RE075";"MULTILASER";185;246;"12/04/2017";"TESTE";0;32.972972972972975;61.0
306;"7897013542848";"TELEFONE S/ FIO";"ELGIN";94;155;"10-03-2018";"TESTE";0;64.8936170212766;61.0
288;"7890265419074";"MAQUINA DE PREÇO";"MISAKI";18;38;"19-09-2017";"TESTE";1;111.11111111111111;20.0
239;"7898563931878";"WEBCAM MO-WM71";"MOX";13;58;"05-07-2017";"TESTE";1;132.0;33.0
356;"7893007683078";"ROTEADOR 300mbps L1-RWH333L 3 ANTENAS";"LINK ONE";178;235;"12/04/2017";"TESTE";0;32.02247191011236;57.0
376;"7899838805566";"PLACA DE SOM 5.1 GA-140 PCI EXPRESS";"MULTILASER";48;105;"16/04/2017";"TESTE";2;118.75;57.0
358;"7898348532306";"CELULAR RURAL DE MESA ";"ELSYS";225;345;"12/04/2017";"TESTE";0;53.333333333333336;120.0
313;"619659042035";"CARTÃO DE MEMORIA 2GB";"SANDISK";11;18;"11/04/2017";"TESTE";0;63.63636363636363;7.0
354;"7893007683009";"ROTEADOR 150mbps L1-RW141";"LINK ONE";64;94;"12/04/2017";"TESTE";0;46.875;30.0
357;"7893007683139";"ROTEADOR L1-RW131 150mbps ";"LINK ONE";56;93;"12/04/2017";"TESTE";0;66.07142857142857;37.0
374;"7898506477081";"PLACA PCI EXPRESS 2 SERIAL + 1 PARALELA GA-128";"MULTILASER";61.22;125;"16/04/2017";"TESTE";0;104.18163998693237;63.78
278;"253580375";"MODEM ROTEADOR  2704N";"SAGEMCOM";30;90;"  -  -    ";"TESTE";1;200.0;60.0
273;"2993500200804";"CABO DE DADOS USB x RS232";"IMPORTADO";16.50;48;"  -  -    ";"TESTE";0;166.66666666666669;30.0
328;"886112624750";"CARTUCHO  901 4,5ML";"HP";65;96;"21-06-2018";"TESTE";0;63.46153846153846;33.0
307;"619659069193";"PEN DRIVE 32GB";"SANDISK";40;85;"12-09-2017";"TESTE";0;112.5;45.0
296;"7898941172282";"PILHA RECARREGAVEL AA 1000mAh (PAR)";"BR";9;18;"30-10-2017";"TESTE";0;100.0;9.0
332;"886112694531";"CARTUCHO 670 PRETO";"HP";37.55;63;"09-08-2017";"TESTE";0;43.333333333333336;13.0
325;"885631033609";"CARTUCHO 122 XL PRETO";"HP";128.29;165;"23-11-2018";"TESTE";0;38.392857142857146;43.0
329;"886112624767";"CARTUCHO 901 13ml COLORIDO";"HP";91;123;"12/04/2017";"TESTE";0;35.16483516483517;32.0
15;"";"TONER BROTHER TN-650";"BROTHER";58;98;"17/03/2017";"TESTE";-2;68.96551724137932;40.0
282;"7898401632257";"MODEM ROTEADOR TD5137";"TECHNICOLOR";41;150;"  -  -    ";"TESTE";1;265.8536585365854;109.0
271;"7898455791603";"CABO HDMI x MINI HDMI";"RONTEK/ EXBOM";18;33;"05/04/2017";"TESTE";0;83.33333333333334;15.0
364;"CABOLAN5MTS10";"CABOLAN 5mts CINZA";"KKK";4.50;10;"13/04/2017";"TESTE";2;122.22222222222223;5.5
293;"BLUCAR20174500";"BLUETOTH P/ CARRO ";"IMPORTADO";12;38;"09-02-2019";"TESTE";0;150.0;27.0
305;"619659070625";"PEN DRIVE 8GB MINI ";"SANDISK";18;35;"28/03/2017";"TESTE";3;94.44444444444444;17.0
352;"7898544550852";"ROTEADOR 150mbps TL-WR720N";"TP LINK";50;108;"07-07-2017";"TESTE";2;90.0;45.0
312;"740617113983";"CARTÃO DE MEMORIA DE 2GB";"KINGSTON";11;18;"05-07-2017";"TESTE";0;63.63636363636363;7.0
343;"7898506455102";"CARTUCHO 60XXL 13.5ml COLORIDO";"MULTILASER";51;84;"12/04/2017";"TESTE";1;64.70588235294117;33.0
340;"884420987321";"CARTUCHO 60B PRETO";"HP";47.80;68;"12-07-2047";"TESTE";0;54.761904761904766;23.0
310;"7898458705720";"CARTÃO DE MEMORIA  4GB";"MULTILASER";17;27;"  -  -    ";"TESTE";0;58.82352941176471;10.0
349;"7898594001342";"ROTEADOR DLINK 300mbps DIR-611";"DLINK";68.25;125;"12/04/2017";"TESTE";0;83.15018315018315;56.75
297;"7898594122054";"FILTRO DE LINHA EXTENSÃO  8 TOMADAS";"KNUP";22;38;"24-07-2017";"TESTE";1;72.72727272727273;16.0
402;"7898506460625";"ROTEADOR WIRELESS 300mbps 3G/4G";"MULTILASER";168;227;"22/04/2017";"TESTE";1;35.11904761904761;59.0
351;"6935364095635";"ROTEADOR 300mbps TL-WR845N";"TP LINK";100.85;195;"12-07-2017";"TESTE";0;88.77551020408163;87.0
403;"7898506460601";"ROTEADOR WIRELESS 300mbps 3G/4G RE072";"MULTILASER";122;167;"22/04/2017";"TESTE";0;36.885245901639344;45.0
375;"7898506477098";"PLACA PCI  2 SERIAL + 1 PARALELA GA-129";"MULTILASER";44;85;"16/04/2017";"TESTE";1;93.18181818181817;41.0
304;"619659000424";"PEN DRIVE 8GB";"SANDISK";17;33;"29-11-2019";"TESTE";0;106.25;17.0
363;"7898446730024";"ALCOOL ISOPROPILICO 250ML";"IMPLASTEC";13.5;20;"22-03-2023";"TOINHO VARIEDADS";0;57.14285714285714;8.0
411;"7898605604265";"CABO USB DE DADOS V8 1.5mt";"LELONG";6;15;"18-11-2019";"TESTE";0;70.0;7.0
369;"7896637617659";"ADAPTADOR WIFI WBN 900 ";"INTELBRAS";44.50;76;"16/04/2017";"TESTE";0;70.78651685393258;31.5
355;"6935364051501";"ROTEADOR TL-MR3220 3G/4G 150MBPS";"TP LINK";185;258;"  -  -    ";"TESTE";0;39.45945945945946;73.0
453;"2993500157702";"CONVERSOR VGA / HDMI";"IMPORTADO";40;89;"09-05-2017";"TESTE";0;122.50000000000001;49.0
344;"7898506455492";"CARTUCHO 122XXL 6ml  COLORIDO";"MULTILASER";52;84;"12/04/2017";"TESTE";0;61.53846153846154;32.0
372;"7898506477111";"PLACA DE REDE PCI GA-131";"MULTILASER";29;57;"24-02-2020";"TESTE";1;96.55172413793103;28.0
373;"PCISERIAL201768";"PLACA SERIAL PCI ";"IMPORTADO";32;68;"07-06-2019";"TESTE";3;112.5;36.0
345;"7898506472277";"CARTUCHO 662 XL BLACK PRETO";"MULTILASER";67;99;"  -  -    ";"TESTE";0;47.76119402985074;32.0
269;"7898594121767";"CONVERSOR  HDMI X 3RCA AV";"KNUP";35;115;"29-12-2022";"YURY";0;76.92307692307693;50.0
248;"7898464735865";"FERRO DE SOLDA 40W";"BRASFORT";33;45;"11-10-2021";"TESTE";0;80.95238095238095;17.0
429;"0006152017";"FONTE P/ NOTEBOOK ITAUTEC";"ITAUTEC";35;125;"25/04/2017";"TESTE";0;257.14285714285717;90.0
424;"7898594124843";"FONTE P/ NOTEBOOK19V 3.42A";"ASUS";35;110;"  -  -    ";"TESTE";0;214.28571428571428;75.0
431;"0006162017";"FONTE P/ NOTEBOOK 9.5V 2.31A";"DIVERSOS";35;115;"13-06-2018";"TESTE";2;228.57142857142856;80.0
419;"7856456358355";"FONTE P/ NOTEBOOK  19V / 1.58A  LENOVO";"LENOVO";33;135;"  -  -    ";"TESTE";0;309.09090909090907;102.0
437;"PLACAPCWARE290";"PLACA MÃE PCWARE  H61";"PCWARE";180;290;"02/05/2017";"TESTE";0;61.111111111111114;110.0
416;"7897186006307";"FERRO DE SOLDA 40w";"MISAKI";11;33;"25/04/2017";"TESTE";0;200.0;22.0
436;"6942078508146";"FONE DE OUVIDO  N814";"INOVA";28.00;44;"02/05/2017";"TESTE";0;57.14285714285714;16.0
461;"7897975057831";"CARTUCHO 60XL 12,5ml COLOR";"MAX PRINT";76.5;115;"09-05-2017";"TESTE";1;50.326797385620914;38.5
359;"6959004405806";"TELEFONE FIXO KXT-580";"ODTEL";32;53;"12/04/2017";"TESTE";-1;65.625;21.0
408;"8712581818524";"ADAPTADOR DUPLO PARA PLAY / PC";"DIVERSOS";12;25;"22/04/2017";"TESTE";0;108.33333333333333;13.0
379;"619659066994";"CARTÃO DE MEMORIA DE 2GB";"SANDISK";9.50;18;"  -  -    ";"TESTE";1;89.47368421052632;8.5
398;"7898552003425";"CELULAR PIXI 4 DISPLAY 3.5";"ALCATEL";205;249;"  -  -    ";"TESTE";0;90.2439024390244;185.0
384;"6930654456585";"CARREGADOR UNIVERSAL";"WLT";5;10;"03-10-2017";"TESTE";0;100.0;5.0
406;"4690317009818";"FONTE ADAPTADORA UNIVERSAL";"TECHNIKA";17;30;"  -  -    ";"TESTE";0;105.88235294117648;18.0
366;"064736368759";"CARREGADOR P/ CELULAR  PLUG V8";"SUMEYA";3.50;10;"15/04/2017";"TESTE";0;185.71428571428572;6.5
317;"619659137854";"CARTÃO DE MEMORIA  ULTRA  8GB";"SANDISK";18;35;"23-05-2018";"TESTE";0;67.24137931034483;39.0
389;"6906179000060";"TESTADOR DE CABO ";"TECH";28;55;"  -  -    ";"TESTE";0;96.42857142857143;27.0
370;"7897101504130";"PLACA DE REDE PCI INTERNA";"LEADERSHIP";17;38;"18-02-2019";"TESTE";2;123.52941176470588;21.0
371;"7891411250008";"PLACA DE REDE PCI-E  DW-8111E-S";"GIGABIT";32;67;"16/04/2017";"TESTE";1;109.375;35.0
392;"7898547288332";"PLACA DE VIDEO HD 5450 1GB 64bits";"PCYES";133;285;"  /  /    ";"TESTE";0;114.28571428571428;152.0
433;"7899471809051";"CABO SATA DE FORÇA ";"MXT";4;8;"24-10-2018";"TESTE";2;100.0;4.0
320;"7898554603999";"MICROFONE S/ FIO 196.5MHz WPM-201";"HARMONICS";155;245;"10-03-2018";"TESTE";0;54.41176470588235;74.0
400;"";"TINTA HP 100ml";"DIVERSOS";5;15;"02-06-2017";"TESTE";-2;200.0;10.0
386;"7898455790606";"CABO P10xP10 AZUL";"STA";14.5;25.00;"  -  -    ";"TESTE";0;72.41379310344827;10.5
362;"7899009011475";"LIMPA CONTATO";"WORKER";8.90;18;"  -  -    ";"TESTE";0;102.24719101123594;9.1
377;"01211000000010";"FONTE P/ NOTEBOOK (SACO)";"DIVERSOS";33;95;"18/04/2017";"TESTE";17;187.87878787878788;62.0
418;"9711756035569";"FONTE P/ NOTEBOOK  19V / 1.58A";"LEAVES";33;105;"25/04/2017";"TESTE";4;218.18181818181816;72.0
405;"7898605606306";"CABO HDMI C/ MALHA 20mts";"DIVERSOS";85;199;"  -  -    ";"TESTE";0;134.1176470588235;114.0
430;"6973013019007";"CABO USB V8 3MTS";"WF";3.50;15;"24-07-2017";"TESTE";0;200.0;70.0
368;"6935364050467";"ADAPTADOR WIFI C/ ANTENA 150mbps";"TP LINK";45;86;"16/04/2017";"TESTE";0;91.11111111111111;41.0
420;"2993501141007";"FONTE P/ NOTEBOOK  LENOVO";"IGONTE";35;158;"25/04/2017";"TESTE";0;351.42857142857144;123.0
462;"7897975057855";"CARTUCHO 74XL 24ml";"MAX PRINT";52.75;95;"09-05-2017";"TESTE";2;80.09478672985783;42.25
466;"JBLCLIP28500";"CAIXA DE SOM CLIP 2";"JBL";55;85;"10-05-2017";"TESTE";0;54.54545454545454;30.0
124;"7898506457939";"TECLADO USB SOFT TOUCH";"MULTILASER";20.99;43.00;"23/03/2017";"TESTE";0;104.8594568842306;22.01
482;"7891765712146";"FONTE 5V 2.5A";"IMPORTADO";8;18;"16-05-2017";"TESTE";1;125.0;10.0
483;"7898506472116";"MOUSE GAMER WARRIOR MO206";"MULTILASER";119;225;"17-05-2017";"TESTE";1;89.07563025210085;106.0
497;"a08e78611488";"MODEM ROTEADOR ADSL 2705";"SAGEMCOM";30.00;125.00;"18-05-2017";"TESTE";0;316.66666666666663;95.0
443;"8220276500253";"FONE DE OUVIDO";"MIJIANI";10;25;"  -  -    ";"TESTE";0;150.0;15.0
459;"7899838811390";"PEN DRIVE MINI 8GB PD770";"MULTILASER";21.50;38;"09-05-2017";"TESTE";0;76.74418604651163;16.5
438;"6928276006264";"TELEFONE COM FIO ";"LEBOSS";30;53;"18-07-2017";"TESTE";0;76.66666666666667;23.0
448;"7891781194520";"CARREGADOR DE PILHA P/ LANTERNA ";"DIVERSOS";8;18;"08-05-2017";"TESTE";0;125.0;10.0
314;"7898506461592";"CARTÃO DE MEMORIA 8GB  MC058";"MULTILASER";25;39;"01-09-2020";"TESTE";0;100.0;18.5
365;"7899718701650";"CABO DE REDE 15mts ";"EXBOM";16;35;"10-06-2019";"TESTE";0;94.44444444444444;17.0
404;"7899718700752";"CABO HDMI 10mts ";"EXBOM";43;99;"09-10-2021";"TESTE";0;160.5263157894737;61.0
432;"PELICULATAB73500";"PELICULA P/ TABLET 7"" CCE / OUTROS";"CCE";15;35;"25/04/2017";"TESTE";27;133.33333333333331;20.0
450;"7899718700844";"CABO VGA 15MTS";"EX BOM";33;79;"09-05-2017";"TESTE";0;139.3939393939394;46.0
327;"885631033593";"CARTUCHO 122  2ml COLORIDO";"HP";55.68;85;"24-04-2019";"TESTE";0;50.0;21.0
399;"7898419488921";"ANTENA 4G QUAD BAND PQAG -4015";"PRO ELETRONIC";67.50;160;"13-12-2019";"TESTE";0;93.10344827586206;135.0
421;"7899704601681";"CONTROLE REMOTO ORBISAT SKY-7913";"SONY";3;12;"16-04-2019";"TESTE";8;278.7878787878788;92.0
308;"619659000431";"PEN DRIVE 16GB";"SANDISK";25;48;"19-12-2019";"TESTE";0;92.0;23.0
303;"7898476326136";"PEN DRIVE 16GB";"MULTILASER";20;41;"21-02-2024";"NI HAO";4;71.42857142857143;20.0
434;"7898594122566";"FONE DE OUVIDO P/ PLAY 4";"KNUP";55;95;"24-08-2020";"TESTE";0;118.18181818181819;26.0
393;"7898456231795";"DIMER P/ VENTILADOR  CHAVE ROTATIVA";"LS";11;19;"18/04/2017";"TESTE";-4;72.72727272727273;8.0
425;"6973013000883";"FONTE P/ NOTEBOOK  19V 2.1A ASUS PINO AGULHA E OUTRO";"ASUS";55;115;"13-05-2021";"TESTE";5;228.57142857142856;80.0
439;"7897975073923";"TINTA P/ EPSON AZUL 664C";"MAXPRINT";13.5;44;"29-04-2022";"TESTE";0;50.0;16.0
360;"7896637609388";"TELEFONE DE MESA CINZA ARTICO PLENO";"INTELBRAS";34;68;"10-06-2020";"TESTE";0;78.94736842105263;30.0
326;"885631033586";"CARTUCHO 122 PRETO";"HP/DANIEL";46.52;75;"16-02-2022";"TESTE";0;46.15384615384615;18.0
409;"7898506452699";"CASE P/ HD 2.5"" 720gb GA057";"MULTILASER";28;55;"  -  -    ";"TESTE";0;96.42857142857143;27.0
361;"7896637609296";"TELEFONE DE MESA PRETO PLENO";"INTELBRAS/NEGRÃO";48.50;85.0;"14-02-2022";"TESTE";0;78.94736842105263;30.0
428;"000614";"FONTE P/ NOTEBOOK PHILCO";"PHILCO";35;115;"13-06-2018";"TESTE";3;228.57142857142856;80.0
427;"6912016041127";"FONTE P/ NOTEBOOK 19V 3.16a PONTA FINA";"SAMSUNG";35;115;"09-05-2017";"TESTE";1;228.57142857142856;80.0
407;"4690317009801";"CONVERSOR DE VOLTAGEM 220/110 ";"TECHNIKA";8.50;22;"  -  -    ";"TESTE";0;158.8235294117647;13.5
460;"7897975057848";"CARTUCHO 60 XL   13ML PRETO";"MAX PRINT";63;105;"09-05-2017";"TESTE";0;66.66666666666666;42.0
385;"7899382602901";"SUGADOR DE SOLDA";"SUKRAM";6;16;"  -  -    ";"TESTE";0;220.00000000000003;11.0
468;"7899605511416";"LAMPADA LED 10W";"G LIGHT";12;21;"13-05-2017";"TESTE";0;75.0;9.0
502;"8806086029179";"CELULAR SAMSUNG GT-E1205Y";"SAMSUNG";75;145;"22-05-2017";"TESTE";0;93.33333333333333;70.0
457;"7898615150097";"CARREGADOR P/ CELULAR  XC-V8";"X-CELL";8;18;"09-05-2017";"TESTE";0;140.0;10.5
486;"7898506460212";"MOUSE USB CLASSIC BOX  MO180";"MULTILASER";5.30;15;"17-05-2017";"TESTE";1;183.0188679245283;9.7
477;"7898594123860";"CONTROLE ANDROID P/ CELULAR";"IPEGA";85;155;"16-05-2017";"TESTE";0;63.1578947368421;60.0
507;"7898476327102";"MOUSE PAD SLIM AC066";"MULTILASER";3.45;6.5;"23-05-2017";"TESTE";0;88.40579710144927;3.05
485;"7898506452057";"MOUSE SEM FIO 2.4ghz MO138";"MULTILASER";26;55;"17-05-2017";"TESTE";0;111.53846153846155;29.0
390;"7898459611440";"CABO DE DESCIDA P/ CEL. RURAL 15mts";"ELDTEC";35;85;"  -  -    ";"TESTE";0;111.11111111111111;50.0
446;"8806071564876";"CARREGADOR SAMSUMG S6/NOTE4 15W QAS-45";"SAMSUNG";10;35;"08-11-2017";"TESTE";0;150.0;27.0
415;"KITPRECISAO20172400";"KIT DE CHAVE DE ALTA PRECISÃO ";"POWER";10;24;"04-04-2018";"TESTE";0;140.0;14.0
471;"7897079052046";"LAMPADA COMPACTA BRANCA";"TACHIBRA";8;16;"13-05-2017";"TESTE";0;100.0;8.0
469;"7899605511300";"LAMPADA LED  6.5W";"G LIGHT";10.8;19;"13-05-2017";"TESTE";0;75.92592592592592;8.2
493;"7898506455928";"FONTE DE ALIMENTAÇÃO POT. REAL 400w GA400";"MULTILASER";135;275;"17-05-2017";"TESTE";1;103.7037037037037;140.0
491;"7899838801766";"COOLER FAN 12x12CM VERMELHO";"MULTILASER";21;45;"17-05-2017";"TESTE";0;114.28571428571428;24.0
452;"2993500203102";"ADAPTADOR OTG PARA CARTÃO";"IMPORTADO";4.50;9;"09-05-2017";"TESTE";0;100.0;4.5
410;"885909627417";"CABO DE DADOS P/ IPHONE  5/5S";"APPLE";6;35;"10-06-2019";"TESTE";0;280.0;28.0
476;"6901659425111";"CABO MHL ";"IMPORTADO";18;45;"16-05-2017";"TESTE";0;150.0;27.0
470;"7897079068337";"LAMPADA LED 16.5W";"TACHIBRA";20;32;"13-05-2017";"TESTE";0;60.0;12.0
458;"6942078508160";"FONE DE OUVIDO N816";"INOVA";21;45;"09-05-2017";"TESTE";1;114.28571428571428;24.0
467;"7899605515926";"LAMPADA LED 4W";"G LIGHT";8.30;16;"13-05-2017";"TESTE";0;92.77108433734938;7.699999999999999
518;"wcc2e7ac41t0";"HD INTERNO 500GB ";"WD";189.00;318;"01-06-2017";"TESTE";1;68.25396825396825;129.0
501;"6543217895426";"CONVERSOR HDMI x VGA";"EXBOM/ YURI";16;58;"22-05-2017";"TESTE";0;262.5;42.0
503;"848958030775";"CAIXA DE SOM JBL VERDE";"JBL";55;95;"22-05-2017";"TESTE";0;72.72727272727273;40.0
517;"2343236789027";"FONTE DE ALIMENTAÇÃO DE 5V 1A";"IMPORTADA";8.50;22.00;"  -  -    ";"TESTE";0;158.8235294117647;13.5
525;"7897881855010";"BALANÇA ALTA PRECISÃO YS900";"IMPORTADO";22;38;"06-06-2017";"TESTE";0;72.72727272727273;16.0
473;"6196590004321";"PEN DRIVE 2GB";"SANDISK / YURY";9;18;"16-05-2017";"TESTE";0;100.0;9.0
512;"FONET16912800";"FONE DE OUVIDO T-169";"KUBITE";45;128;"30-05-2017";"TESTE";1;184.44444444444446;83.0
511;"7899680004222";"CAIXA DE SOM CHARGE2+";"JBL";70;180;"30-05-2017";"TESTE";0;157.14285714285714;110.0
527;"234336789087";"FONTE DE ALIMENTAÇÃO DE 5V 1A";"DIVERSOS";8.50;22;"07-06-2017";"TESTE";0;158.8235294117647;13.5
532;"151616082466A59";"CONTROLE AZAMERICA/TOCM/GS300";"DIVERSOS";18;55;"08-06-2017";"TESTE";9;205.55555555555554;37.0
454;"CXSOMPC20173300";"CAIXA DE SOM E-012";"PLUG X";16;33;"09-05-2017";"TESTE";0;106.25;17.0
367;"USBLAN20173500";"PLACA DE REDE USB ";"IMPORTADO";15;35;"16/04/2017";"TESTE";0;133.33333333333331;20.0
494;"7898506455911";"FONTE DE ALIMENTAÇÃO POT. REAL 350W GA350";"MULTILASER";98;180;"17-05-2017";"TESTE";0;83.6734693877551;82.0
479;"7898594120104";"MICRO FONE MULTIMIDIA KP-903";"KNUP";15;38;"12-05-2021";"TESTE";1;153.33333333333334;23.0
441;"7897975073930";"TINTA P/ EPSON MARGENTA";"MAX PRINT";15;44;"06-10-2022";"TOINHO VARIEDADS";4;84.61538461538461;22.0
530;"7896637625661";"TELEFONE SEM FIO TS40 SEM IDENTIFICADOR";"INTELBRAS";78;145;"04-03-2020";"TESTE";0;76.82926829268293;63.0
397;"7898456231900";"DIMER CONTROLE P/ VENTILADOR C/ LIGA DESLIGA";"LS";12;23;"  -  -    ";"TESTE";0;91.66666666666666;11.0
413;"7898594121200";"TOMADA ADAPTADORA 4SAIDAS ";"KNUP";13;23;"08-12-2020";"TESTE";0;283.33333333333337;17.0
